Date,Temperature,Humidity,Elevation,Petrol tax,Nifty 50 turnover,Number of dispensers in fuel station,Storage capacity,Number of vehicles visiting the station,Petrol Sold,Diesel Sold
2023-06-08,22.0,65,1025,26,18452.51,10,20,6158,22.3,23.5
2023-06-09,25.0,12,1025,29,19771.49,10,20,15990,26.203,56.7
2023-06-10,24.0,11,1025,23,17304.87,10,20,16685,32.3,38.1
2023-06-11,26.0,13,1025,36,16296.56,10,20,10860,37.406,49.906
2023-06-12,23.0,10,1025,17,18288.06,10,20,13957,43.1,53.3
2023-06-13,27.0,14,1025,31,17060.45,10,20,6906,52.5,24.5
2023-06-14,28.0,15,1025,17,19087.29,10,20,7768,38.9,50.3
2023-06-15,26.0,13,1025,28,12916.21,10,20,13070,41.4,54.1
2023-06-16,25.0,12,1025,19,2482.27,10,20,16953,23.5,40.6
2023-06-17,24.0,11,1025,34,13527.22,10,20,16197,33.4,55.7
2023-06-18,23.0,10,1025,15,24957.24,10,20,3138,46.2,44.6
2023-06-19,22.0,9,1025,25,26041.45,10,20,16813,32.3,41.7
2023-06-20,21.0,8,1025,30,21681.28,10,20,14311,23.6,57.2
2023-06-21,20.0,7,1025,22,16737.05,10,20,14444,33.1,51.3
2023-06-22,19.0,6,1025,16,17947.2,10,20,20699,41.1,46.7
2023-06-23,18.0,5,1025,35,17405.48,10,20,16480,46.6,39.3
2023-06-24,19.0,6,1025,21,15906.94,10,20,18224,51.4,52.1
2023-06-25,20.0,7,1025,29,14389.29,10,20,21403,43.4,43.6
2023-06-26,21.0,8,1025,18,23043.25,10,20,20452,54.5,34.906
2023-06-27,22.0,9,1025,33,22367.64,10,20,8910,54.1,45.6
2023-06-28,23.0,10,1025,24,48877.95,10,20,5838,55.4,58.8
2023-06-29,24.0,11,1025,14,22461.53,10,20,11716,45.1,25.8
2023-06-30,25.0,12,1025,26,33917.52,10,20,10667,29.8,26.8
2023-07-01,26.0,13,1025,20,41763.52,10,20,14640,37.9,50.1
2023-07-02,27.0,14,1025,27,35654.76,10,20,11368,42.5,42.3
2023-07-03,28.0,15,1025,36,24862.43,10,20,10047,51.2,32.594
2023-07-04,29.0,16,1025,23,27449.96,10,20,14832,34.8,38.7
2023-07-05,30.0,17,1025,32,21150.17,10,20,17521,26.3,58.2
2023-07-06,29.0,16,1025,13,25404.64,10,20,8551,36.6,48.3
2023-07-07,28.0,15,1025,15,25918.44,10,20,11947,36.8,40.4
2023-07-08,27.0,14,1025,19,32593.42,10,20,21728,37.406,54.906
2023-07-09,26.0,13,1025,26,50114.46,10,20,20781,39.4,56.1
2023-07-10,25.0,12,1025,22,23615.28,10,20,20052,24.703,47.1
2023-07-11,24.0,11,1025,34,23750.61,10,20,21545,56.6,21.4
2023-07-12,23.0,10,1025,31,30993.12,10,20,5102,35.8,49.1
2023-07-13,22.0,9,1025,20,26001.02,10,20,17134,38.5,33.2
2023-07-14,21.0,8,1025,28,27709.29,10,20,6363,38.8,45.2
2023-07-15,20.0,7,1025,16,20081.33,10,20,20029,46.3,51.8
2023-07-16,19.0,6,1025,33,23059.25,10,20,11564,55.6,50.9
2023-07-17,18.0,5,1025,35,35031.0,10,20,14745,38.5,29.5
2023-07-18,17.0,4,1025,27,23697.88,10,20,14188,37.1,37.2
2023-07-19,16.0,5,1025,18,14184.09,10,20,8954,52.5,30.9
2023-07-20,15.0,6,1025,21,25316.13,10,20,9497,43.8,22.9
2023-07-21,16.0,7,1025,32,32329.23,10,20,14992,31.8,45.8
2023-07-22,17.0,8,1025,23,30868.15,10,20,9459,41.2,33.8
2023-07-23,18.0,9,1025,24,26554.49,10,20,20924,44.1,36.3
2023-07-24,19.0,10,1025,30,21140.94,10,20,21180,42.8,27.7
2023-07-25,20.0,11,1025,25,24055.74,10,20,10223,54.5,28.3
2023-07-26,21.0,12,1025,14,20958.96,10,20,8142,32.594,27.203
2023-07-27,22.0,13,1025,17,23492.12,10,20,15107,46.4,31.203
2023-07-28,23.0,14,1025,36,30565.5,10,20,11876,44.2,49.406
2023-07-29,24.0,15,1025,13,29523.15,10,20,13533,27.4,37.6
2023-07-30,25.0,16,1025,31,24435.94,10,20,14602,21.4,36.7
2023-07-31,26.0,17,1025,17,47533.44,10,20,10182,38.7,47.8
2023-08-01,27.0,18,1025,28,39718.84,10,20,20050,54.5,28.6
2023-08-02,28.0,17,1025,19,34429.24,10,20,16429,51.1,52.406
2023-08-03,29.0,16,1025,34,13917.46,10,20,15989,51.6,42.8
2023-08-04,30.0,15,1025,15,48813.68,10,20,20155,44.2,20.7
2023-08-05,31.0,14,1025,25,41718.64,10,20,9160,28.3,53.9
2023-08-06,32.0,13,1025,30,40088.5,10,20,12635,54.8,35.8
2023-08-07,31.0,12,1025,22,34516.42,10,20,7313,49.7,27.1
2023-08-08,30.0,11,1025,16,32916.3,10,20,5887,44.7,30.3
2023-08-09,29.0,10,1025,35,41587.85,10,20,21444,32.406,53.4
2023-08-10,28.0,9,1025,21,34042.15,10,20,11638,43.4,54.6
2023-08-11,27.0,8,1025,29,38395.9,10,20,15988,44.7,29.9
2023-08-12,26.0,7,1025,18,33807.94,10,20,21763,28.2,43.2
2023-08-13,25.0,6,1025,33,32910.82,10,20,21608,45.3,56.3
2023-08-14,24.0,7,1025,24,30088.76,10,20,6177,44.6,38.4
2023-08-15,23.0,8,1025,14,41082.02,10,20,14418,25.6,47.406
2023-08-16,22.0,9,1025,26,31176.16,10,20,12083,57.2,44.3
2023-08-17,21.0,10,1025,20,23921.14,10,20,7824,25.7,41.6
2023-08-18,20.0,11,1025,27,29896.62,10,20,10038,45.5,22.203
2023-08-19,19.0,12,1025,36,32535.0,10,20,16841,55.5,25.1
2023-08-20,18.0,13,1025,23,29559.69,10,20,13253,37.2,46.1
2023-08-21,17.0,14,1025,32,29559.69,10,20,21867,23.3,55.6
2023-08-22,16.0,15,1025,13,21375.71,10,20,14791,28.703,57.3
2023-08-23,17.0,16,1025,15,26872.32,10,20,21114,41.3,48.4
2023-08-24,18.0,17,1025,19,29741.39,10,20,18582,39.2,31.9
2023-08-25,19.0,18,1025,26,33985.94,10,20,10568,54.7,59.1
2023-08-26,20.0,19,1025,22,24617.01,10,20,8959,34.8,24.2
2023-08-27,21.0,20,1025,34,20850.26,10,20,21851,34.1,49.8
2023-08-28,22.0,19,1025,31,24620.71,10,20,21526,48.4,26.7
2023-08-29,23.0,18,1025,20,20579.8,10,20,9290,36.9,56.4
2023-08-30,24.0,17,1025,28,40196.12,10,20,21309,34.1,26.5
2023-08-31,25.0,16,1025,16,29646.47,10,20,7154,50.2,32.9
2023-09-01,26.0,15,1025,33,1918.77,10,20,15615,41.5,39.6
2023-09-02,27.0,16,1025,35,23771.71,10,20,16034,58.5,29.1
2023-09-03,28.0,15,1025,27,29165.37,10,20,21504,35.4,50.7
2023-09-04,29.0,14,1025,18,31029.01,10,20,13423,28.6,54.8
2023-05-28,30.0,13,770,21,33558.46,6,15,20954,36.8,23.1
2023-05-29,31.0,12,770,32,27222.37,6,15,21903,49.7,42.6
2023-05-30,32.0,11,770,23,29781.12,6,15,18125,51.6,33.4
2023-05-31,33.0,10,770,24,40109.23,6,15,9173,49.2,35.3
2023-06-01,34.0,9,770,30,37348.3,6,15,14743,28.9,20.1
2023-06-02,35.0,8,770,25,60260.88,6,15,6729,32.2,51.8
2023-06-03,36.0,7,770,14,23015.51,6,15,19119,48.6,42.6
2023-06-04,35.0,6,770,17,30291.6,6,15,18548,56.7,28.3
2023-06-05,34.0,16,770,36,28939.85,6,15,13710,28.9,49.1
2023-06-06,33.0,15,770,13,31258.4,6,15,21242,49.5,40.2
2023-06-07,32.0,14,770,31,39023.19,6,15,8485,34.906,54.5
2023-06-08,31.0,13,770,17,33382.08,6,15,20952,32.3,31.7
2023-06-09,24.0,45,770,28,38830.73,6,15,15146,43.2,49.906
2023-06-10,22.0,42,770,19,45656.57,6,15,21589,37.406,46.4
2023-06-11,25.0,48,770,34,21420.69,6,15,20170,53.1,34.6
2023-06-12,23.0,40,770,15,27940.93,6,15,15564,39.4,23.4
2023-06-13,26.0,50,770,25,30793.28,6,15,19155,52.3,38.9
2023-06-14,27.0,55,770,30,40705.56,6,15,12132,35.8,57.6
2023-06-15,28.0,60,770,22,24797.82,6,15,18363,26.203,39.2
2023-06-16,26.0,52,770,16,22480.2,6,15,16340,35.2,25.6
2023-06-17,25.0,47,770,35,21651.69,6,15,16882,42.406,53.2
2023-06-18,23.0,43,770,21,25355.05,6,15,21603,49.1,37.9
2023-06-19,22.0,41,770,29,36456.91,6,15,18534,49.7,26.7
2023-06-20,21.0,39,770,18,28292.85,6,15,20416,44.906,52.3
2023-06-21,20.0,37,770,33,34909.73,6,15,20327,25.1,35.4
2023-06-22,19.0,35,770,24,28155.46,6,15,18058,51.7,32.9
2023-06-23,18.0,33,770,14,34464.61,6,15,17634,29.8,47.8
2023-06-24,19.0,35,770,26,34567.29,6,15,10919,59.406,29.703
2023-06-25,20.0,37,770,20,38982.18,6,15,16342,52.406,58.9
2023-06-26,22.0,40,770,27,38211.25,6,15,21014,26.6,44.5
2023-06-27,24.0,42,770,36,38512.16,6,15,8967,25.6,21.1
2023-06-28,25.0,45,770,23,31253.42,6,15,9221,35.094,43.6
2023-06-29,26.0,48,770,32,25259.74,6,15,20723,47.3,27.8
2023-06-30,27.0,51,770,13,27733.51,6,15,16615,33.6,37.1
2023-07-01,28.0,54,770,15,25802.77,6,15,15691,42.7,56.7
2023-07-02,29.0,57,770,19,26145.99,6,15,13522,43.1,50.9
2023-07-03,30.0,60,770,26,33149.84,6,15,18557,49.406,36.2
2023-07-04,31.0,63,770,22,28627.58,6,15,21664,57.2,45.6
2023-07-05,30.0,65,770,34,30644.92,6,15,16386,56.3,50.1
2023-07-06,29.0,63,770,31,34402.77,6,15,11453,49.1,48.9
2023-07-07,28.0,60,770,20,37491.34,6,15,15170,42.7,24.5
2023-07-08,27.0,57,770,27,34271.05,6,15,16941,48.4,46.7
2023-07-09,26.0,54,770,34,29579.68,6,15,7680,26.7,22.3
2023-07-10,25.0,51,770,20,37428.16,6,15,6937,28.1,55.6
2023-07-11,24.0,48,770,32,35675.12,6,15,8502,37.6,30.8
2023-07-12,23.0,45,770,16,31977.33,6,15,11347,53.2,31.9
2023-07-13,22.0,42,770,29,34651.94,6,15,19518,26.4,43.4
2023-07-14,21.0,39,770,23,26815.72,6,15,20305,54.406,59.8
2023-07-15,20.0,36,770,35,24107.45,6,15,17494,49.5,40.1
2023-07-16,19.0,33,770,15,28390.68,6,15,15534,38.4,27.7
2023-07-17,18.0,30,770,28,27595.81,6,15,20373,54.906,53.4
2023-07-18,17.0,27,770,14,31869.92,6,15,15741,33.8,38.7
2023-07-19,16.0,30,770,19,38210.57,6,15,21279,49.8,22.203
2023-07-20,17.0,33,770,22,36862.29,6,15,13259,41.8,35.6
2023-07-21,18.0,36,770,33,39792.45,6,15,10679,28.2,42.3
2023-07-22,19.0,39,770,30,37205.39,6,15,20551,39.1,47.8
2023-07-23,20.0,42,770,24,29374.92,6,15,11081,36.7,26.7
2023-07-24,21.0,45,770,21,26766.78,6,15,21980,45.2,32.1
2023-07-25,22.0,48,770,25,26249.06,6,15,8315,46.7,46.5
2023-07-26,23.0,51,770,18,23599.51,6,15,12621,48.8,53.2
2023-07-27,24.0,54,770,31,29934.45,6,15,19335,58.5,29.3
2023-07-28,25.0,57,770,36,34139.01,6,15,16552,57.3,41.1
2023-07-29,26.0,60,770,17,31479.52,6,15,16428,58.4,37.6
2023-07-30,27.0,63,770,26,38866.01,6,15,18115,42.3,51.2
2023-07-31,28.0,65,770,13,32125.62,6,15,9178,55.3,25.6
2023-08-01,29.0,67,770,16,35982.19,6,15,14963,46.8,48.9
2023-08-02,30.0,70,770,35,39891.23,6,15,21494,50.1,33.2
2023-08-03,31.0,72,770,31,34761.24,6,15,18609,39.5,29.1
2023-08-04,32.0,70,770,19,30958.37,6,15,16209,59.406,46.7
2023-08-05,33.0,67,770,27,27035.17,6,15,16276,46.7,37.8
2023-08-06,32.0,65,770,32,38202.41,6,15,20443,45.2,52.1
2023-08-07,31.0,63,770,22,39752.34,6,15,13833,43.4,45.6
2023-08-08,30.0,60,770,34,30868.22,6,15,15958,48.3,27.8
2023-08-09,29.0,57,770,15,33622.56,6,15,12679,23.9,38.9
2023-08-10,28.0,54,770,18,29133.79,6,15,20413,53.4,52.3
2023-08-11,27.0,51,770,28,38509.18,6,15,9615,43.1,25.6
2023-08-12,26.0,48,770,21,35884.91,6,15,17091,47.9,47.6
2023-08-13,25.0,45,770,30,30476.76,6,15,13381,55.7,32.9
2023-08-14,24.0,42,770,25,35709.35,6,15,17378,37.1,56.7
2023-08-15,23.0,39,770,33,30762.12,6,15,20642,24.3,30.9
2023-08-16,22.0,36,770,20,28245.99,6,15,21370,44.7,24.3
2023-08-17,21.0,33,770,14,31755.41,6,15,11857,44.3,42.3
2023-08-18,20.0,30,770,26,33233.25,6,15,20794,26.6,35.6
2023-08-19,19.0,27,770,29,36518.12,6,15,19808,38.5,27.8
2023-08-20,18.0,24,770,23,38072.95,6,15,7471,34.2,35.8
2023-08-21,17.0,27,770,36,33250.65,6,15,4348,21.5,31.4
2023-08-22,16.0,30,770,17,29934.16,6,15,2917,58.9,41.2
2023-08-23,15.0,33,770,27,30384.56,6,15,8030,47.6,32.3
2023-08-24,16.0,36,770,34,35903.21,6,15,4775,43.0,27.9
2023-08-25,17.0,39,770,20,38805.79,6,15,9102,32.406,38.9
2023-08-26,18.0,42,770,32,37425.63,6,15,5603,36.9,52.7
2023-08-27,19.0,45,770,16,31025.51,6,15,3244,55.3,46.2
2023-08-28,20.0,48,770,29,27662.13,6,15,7888,31.1,39.5
2023-08-29,21.0,51,770,23,35846.88,6,15,3029,44.6,34.4
2023-08-30,22.0,54,770,35,35664.11,6,15,7022,54.7,23.5
2023-08-31,23.0,57,770,15,38419.64,6,15,5831,29.8,56.7
2023-09-01,24.0,60,770,28,32000.65,6,15,4335,28.4,38.1
2023-09-02,25.0,63,770,14,36284.92,6,15,7499,35.8,49.906
2023-09-03,26.0,65,770,19,37461.19,6,15,6236,24.5,53.3
2023-09-04,27.0,45,770,22,30325.94,6,15,9486,40.7,24.5
2023-05-28,28.0,42,660,33,26210.18,8,12,7287,23.3,50.3
2023-05-29,29.0,48,660,30,37629.87,8,12,5783,40.5,54.1
2023-05-30,30.0,40,660,24,36564.79,8,12,3901,43.6,40.6
2023-05-31,24.0,50,660,21,39430.28,8,12,6653,32.5,55.7
2023-06-01,22.0,55,660,25,34157.25,8,12,5505,49.2,44.6
2023-06-02,25.0,60,660,18,39627.58,8,12,3989,29.5,41.7
2023-06-03,23.0,52,660,31,35874.49,8,12,9825,41.0,57.2
2023-06-04,26.0,47,660,36,31973.23,8,12,3859,42.406,51.3
2023-06-05,27.0,43,660,17,37580.42,8,12,7501,44.0,46.7
2023-06-06,28.0,41,660,26,35528.36,8,12,7123,57.6,39.3
2023-06-07,26.0,39,660,13,34473.52,8,12,5895,54.6,52.1
2023-06-08,25.0,37,660,16,36346.28,8,12,3579,45.4,43.6
2023-06-09,23.0,35,660,35,31747.69,8,12,7432,28.0,34.906
2023-06-10,22.0,33,660,31,36792.46,8,12,4130,28.6,45.6
2023-06-11,21.0,35,660,19,33665.19,8,12,5311,26.3,58.8
2023-06-12,20.0,37,660,27,31645.77,8,12,2081,34.8,25.8
2023-06-13,19.0,40,660,32,39568.11,8,12,3410,49.1,26.8
2023-06-14,18.0,42,660,22,33498.23,8,12,2328,58.8,50.1
2023-06-15,19.0,45,660,34,36538.65,8,12,5502,25.4,42.3
2023-06-16,20.0,48,660,15,36347.82,8,12,3578,39.0,32.594
2023-06-17,22.0,51,660,18,34791.29,8,12,6223,55.0,38.7
2023-06-18,24.0,54,660,28,34296.81,8,12,6497,58.5,58.2
2023-06-19,25.0,57,660,21,30884.79,8,12,2953,25.0,48.3
2023-06-20,26.0,60,660,30,35218.06,8,12,8224,20.3,40.4
2023-06-21,27.0,63,660,25,36124.31,8,12,5177,39.2,54.906
2023-06-22,28.0,65,660,33,31290.64,8,12,9522,50.2,56.1
2023-06-23,29.0,63,660,20,36583.78,8,12,6869,30.7,47.1
2023-06-24,30.0,60,660,14,38903.48,8,12,2871,44.906,21.4
2023-06-25,31.0,57,660,26,30753.47,8,12,2960,22.0,49.1
2023-06-26,30.0,54,660,29,32559.84,8,12,9612,30.1,33.2
2023-06-27,29.0,51,660,23,39802.25,8,12,2998,40.3,45.2
2023-06-28,28.0,48,660,36,33218.69,8,12,4223,48.9,51.8
2023-06-29,27.0,45,660,17,39642.51,8,12,7945,38.2,50.9
2023-06-30,26.0,42,660,27,38926.82,8,12,4962,51.3,29.5
2023-07-01,25.0,39,660,34,33610.57,8,12,5589,26.0,37.2
2023-07-02,24.0,36,660,20,38401.82,8,12,7496,22.9,30.9
2023-07-03,23.0,33,660,32,35546.38,8,12,3685,51.6,22.9
2023-07-04,22.0,30,660,16,38937.16,8,12,3673,44.3,45.8
2023-07-05,21.0,27,660,29,39816.47,8,12,6415,55.8,33.8
2023-07-06,20.0,30,660,23,34532.19,8,12,9705,48.0,36.3
2023-07-07,19.0,33,660,35,36105.27,8,12,6839,42.1,27.7
2023-07-08,18.0,36,660,15,36146.62,8,12,3787,27.9,28.3
2023-07-09,17.0,39,660,28,38637.85,8,12,6571,45.6,27.203
2023-07-10,16.0,42,660,14,33233.41,8,12,7841,50.0,31.203
2023-07-11,17.0,45,660,19,36502.49,8,12,6809,27.7,49.406
2023-07-12,18.0,48,660,22,31763.36,8,12,7601,51.4,37.6
2023-07-13,19.0,51,660,33,36764.91,8,12,6173,37.7,36.7
2023-07-14,20.0,54,660,30,38368.27,8,12,6310,53.1,47.8
2023-07-15,21.0,57,660,24,31586.98,8,12,6829,45.2,28.6
2023-07-16,22.0,60,660,21,37993.46,8,12,3940,56.3,52.406
2023-07-17,23.0,63,660,25,36499.29,8,12,8190,31.8,42.8
2023-07-18,24.0,65,660,18,39046.84,8,12,8784,53.3,20.7
2023-07-19,25.0,67,660,31,36773.92,8,12,8230,33.3,53.9
2023-07-20,26.0,70,660,36,38422.26,8,12,6477,52.9,35.8
2023-07-21,27.0,72,660,17,38616.81,8,12,5957,33.4,27.1
2023-07-22,28.0,70,660,26,36601.89,8,12,6902,36.1,30.3
2023-07-23,29.0,67,660,13,36467.34,8,12,5394,37.6,53.4
2023-07-24,30.0,65,660,16,36517.67,8,12,7383,26.7,54.6
2023-07-25,31.0,63,660,35,39697.11,8,12,9304,50.6,29.9
2023-07-26,32.0,60,660,31,36994.73,8,12,7018,43.5,43.2
2023-07-27,33.0,57,660,19,39936.92,8,12,4631,41.6,56.3
2023-07-28,32.0,54,660,27,33546.42,8,12,4715,27.4,38.4
2023-07-29,31.0,51,660,32,31567.57,8,12,8808,52.0,47.406
2023-07-30,30.0,48,660,22,32799.23,8,12,7292,35.7,44.3
2023-07-31,29.0,45,660,34,33123.57,8,12,4957,41.8,41.6
2023-08-01,28.0,42,660,15,39375.52,8,12,4857,40.8,22.203
2023-08-02,27.0,39,660,18,39250.61,8,12,4744,41.4,25.1
2023-08-03,26.0,36,660,28,36492.34,8,12,4894,22.203,46.1
2023-08-04,25.0,33,660,21,34687.38,8,12,7811,24.3,55.6
2023-08-05,24.0,30,660,30,36469.57,8,12,4684,54.1,57.3
2023-08-06,23.0,27,660,25,38090.15,8,12,9707,58.3,48.4
2023-08-07,22.0,24,660,33,32769.14,8,12,7508,26.6,31.9
2023-08-08,21.0,27,660,20,38539.89,8,12,3275,38.5,59.1
2023-08-09,20.0,30,660,14,31264.11,8,12,7137,38.8,24.2
2023-08-10,19.0,33,660,26,33542.57,8,12,7201,56.906,49.8
2023-08-11,18.0,36,660,29,34590.64,8,12,6473,25.9,26.7
2023-08-12,17.0,39,660,23,38293.41,8,12,3904,25.1,56.4
2023-08-13,16.0,42,660,36,34353.76,8,12,7839,33.8,26.5
2023-08-14,15.0,45,660,17,37084.92,8,12,4156,57.1,32.9
2023-08-15,16.0,48,660,31,39998.34,8,12,6029,24.8,39.6
2023-08-16,17.0,51,660,17,36579.29,8,12,2791,51.7,29.1
2023-08-17,18.0,54,660,28,34002.81,8,12,2411,35.0,50.7
2023-08-18,19.0,57,660,19,36378.46,8,12,2189,25.7,54.8
2023-08-19,20.0,60,660,34,36594.35,8,12,3500,36.8,23.1
2023-08-20,21.0,63,660,15,39601.64,8,12,11649,54.3,42.6
2023-08-21,22.0,65,660,25,35322.12,8,12,18410,21.6,33.4
2023-08-22,23.0,14,660,30,36220.81,8,12,16144,47.3,35.3
2023-08-23,24.0,15,660,22,33343.89,8,12,10977,41.8,20.1
2023-08-24,25.0,16,660,16,38209.67,8,12,8621,55.6,51.8
2023-08-25,26.0,17,660,35,39582.89,8,12,8743,50.1,42.6
2023-08-26,27.0,16,660,21,32897.67,8,12,18553,57.406,28.3
2023-08-27,28.0,15,660,29,38949.12,8,12,9298,59.3,49.1
2023-08-28,29.0,33,660,18,35244.29,8,12,3347,29.3,40.2
2023-08-29,30.0,35,660,33,35804.73,8,12,17454,46.1,54.5
2023-08-30,25.0,37,660,24,35394.24,8,12,8835,48.4,31.7
2023-08-31,24.0,11,660,14,32102.57,8,12,15791,24.3,49.906
2023-09-01,26.0,13,660,26,39284.75,8,12,20798,42.7,46.4
2023-09-02,23.0,10,660,20,36106.23,8,12,13403,46.6,34.6
2023-09-03,27.0,14,660,27,38164.33,8,12,5468,40.9,23.4
2023-09-04,28.0,15,660,36,39106.91,8,12,6158,58.6,38.9
2023-05-28,26.0,13,640,23,39380.25,8,14,15990,43.4,57.6
2023-05-29,25.0,12,640,32,36571.11,8,14,16685,43.7,39.2
2023-05-30,24.0,11,640,13,38376.62,8,14,10860,40.1,25.6
2023-05-31,23.0,10,640,15,35946.85,8,14,13957,39.4,53.2
2023-06-01,22.0,9,640,19,39877.69,8,14,6906,24.8,37.9
2023-06-02,21.0,8,640,26,36389.27,8,14,7768,33.2,26.7
2023-06-03,20.0,7,640,22,38038.56,8,14,13070,23.3,52.3
2023-06-04,19.0,6,640,34,32973.88,8,14,16953,52.9,35.4
2023-06-05,18.0,5,640,31,36201.56,8,14,16197,29.4,32.9
2023-06-06,19.0,6,640,20,38679.52,8,14,3138,22.3,47.8
2023-06-07,20.0,7,640,28,36117.22,8,14,16813,23.2,29.703
2023-06-08,21.0,8,640,16,37857.42,8,14,14311,52.6,58.9
2023-06-09,22.0,9,640,33,37734.88,8,14,14444,46.3,44.5
2023-06-10,23.0,10,640,35,34868.21,8,14,20699,43.1,21.1
2023-06-11,24.0,11,640,27,36774.91,8,14,16480,23.4,43.6
2023-06-12,25.0,12,640,18,39760.73,8,14,18224,35.2,27.8
2023-06-13,26.0,13,640,21,35404.59,8,14,21403,51.906,37.1
2023-06-14,27.0,14,640,32,34715.79,8,14,20452,54.8,56.7
2023-06-15,28.0,15,640,23,39355.76,8,14,8910,34.4,50.9
2023-06-16,29.0,16,640,24,33827.45,8,14,5838,51.1,36.2
2023-06-17,30.0,17,640,30,38791.69,8,14,11716,38.5,45.6
2023-06-18,29.0,16,640,25,35186.59,8,14,10667,24.6,50.1
2023-06-19,28.0,15,640,14,39645.28,8,14,14640,40.5,48.9
2023-06-20,27.0,14,640,17,35878.54,8,14,11368,45.5,24.5
2023-06-21,26.0,13,640,36,38119.83,8,14,10047,28.8,46.7
2023-06-22,25.0,12,640,13,38805.92,8,14,14832,27.4,22.3
2023-06-23,24.0,11,640,31,35147.42,8,14,17521,29.2,55.6
2023-06-24,23.0,10,640,17,37480.27,8,14,8551,49.0,30.8
2023-06-25,22.0,9,640,28,39699.47,8,14,11947,38.0,31.9
2023-06-26,21.0,8,640,19,37816.58,8,14,21728,41.6,43.4
2023-06-27,20.0,7,640,34,33654.45,8,14,20781,31.7,59.8
2023-06-28,19.0,6,640,15,38905.16,8,14,20052,48.8,40.1
2023-06-29,18.0,5,640,25,37852.97,8,14,21545,41.3,27.7
2023-06-30,17.0,4,640,30,37199.22,8,14,5102,45.8,53.4
2023-07-01,16.0,5,640,22,33379.12,8,14,17134,58.2,38.7
2023-07-02,15.0,6,640,16,36393.65,8,14,6363,38.9,22.203
2023-07-03,16.0,7,640,35,39452.56,8,14,20029,44.906,35.6
2023-07-04,17.0,8,640,21,33825.67,8,14,11564,46.0,42.3
2023-07-05,18.0,9,640,29,37280.91,8,14,14745,30.5,47.8
2023-07-06,19.0,10,640,18,39840.23,8,14,14188,39.6,26.7
2023-07-07,20.0,11,640,33,37892.48,8,14,8954,31.8,32.1
2023-07-08,21.0,12,640,24,35919.53,8,14,9497,36.4,46.5
2023-07-09,22.0,13,640,14,35947.19,8,14,14992,47.0,53.2
2023-07-10,23.0,14,640,26,38969.64,8,14,9459,50.3,29.3
2023-07-11,24.0,15,640,20,39092.38,8,14,20924,47.7,41.1
2023-07-12,25.0,16,640,27,38638.15,8,14,21180,36.7,37.6
2023-07-13,26.0,17,640,36,36407.32,8,14,10223,36.5,51.2
2023-07-14,27.0,18,640,23,38663.28,8,14,8142,44.1,25.6
2023-07-15,28.0,17,640,32,38219.82,8,14,15107,21.7,48.9
2023-07-16,29.0,16,640,13,39606.47,8,14,11876,52.3,33.2
2023-07-17,30.0,15,640,15,39629.16,8,14,13533,50.7,29.1
2023-07-18,31.0,14,640,19,36854.39,8,14,14602,26.5,46.7
2023-07-19,32.0,13,640,26,33359.45,8,14,10182,25.2,37.8
2023-07-20,31.0,12,640,22,33185.38,8,14,20050,54.5,52.1
2023-07-21,30.0,11,640,34,39233.29,8,14,16429,37.6,45.6
2023-07-22,29.0,10,640,31,32467.92,8,14,15989,42.9,27.8
2023-07-23,28.0,9,640,20,34773.24,8,14,20155,57.3,38.9
2023-07-24,27.0,8,640,28,39645.27,8,14,9160,29.5,52.3
2023-07-25,26.0,7,640,16,33828.91,8,14,12635,38.1,25.6
2023-07-26,25.0,6,640,33,37142.57,8,14,7313,57.1,47.6
2023-07-27,24.0,7,640,35,36149.26,8,14,5887,56.1,32.9
2023-07-28,23.0,8,640,27,26460.2,8,14,21444,40.7,56.7
2023-07-29,22.0,9,640,18,35118.57,8,14,11638,50.5,30.9
2023-07-30,21.0,10,640,21,23032.99,8,14,15988,56.7,24.3
2023-07-31,20.0,11,640,32,21562.08,8,14,21763,43.6,42.3
2023-08-01,19.0,12,640,23,19457.45,8,14,21608,50.9,35.6
2023-08-02,18.0,13,640,24,19091.44,8,14,6177,59.7,27.8
2023-08-03,17.0,14,640,30,23142.94,8,14,14418,56.906,40.1
2023-08-04,16.0,15,640,25,28819.53,8,14,12083,47.8,53.4
2023-08-05,17.0,16,640,14,21295.14,8,14,7824,46.2,37.8
2023-08-06,18.0,17,640,17,24454.15,8,14,10038,52.7,42.3
2023-08-07,19.0,18,640,36,27026.12,8,14,16841,36.9,55.6
2023-08-08,20.0,19,640,13,23615.47,8,14,13253,23.1,48.9
2023-08-09,21.0,20,640,31,19079.79,8,14,21867,27.7,32.1
2023-08-10,22.0,19,640,17,21889.48,8,14,14791,53.6,46.7
2023-08-11,23.0,18,640,28,26152.88,8,14,21114,30.9,25.6
2023-08-12,24.0,17,640,19,22687.94,8,14,18582,55.1,39.8
2023-08-13,25.0,16,640,34,23478.06,8,14,10568,43.3,53.4
2023-08-14,26.0,15,640,15,21416.41,8,14,8959,55.5,25.6
2023-08-15,27.0,16,640,25,26440.1,8,14,21851,38.7,32.3
2023-08-16,28.0,15,640,30,22046.04,8,14,21526,36.1,46.7
2023-08-17,29.0,14,640,22,19329.75,8,14,9290,32.406,58.9
2023-08-18,30.0,13,640,16,21063.78,8,14,21309,40.3,24.5
2023-08-19,31.0,12,640,35,20903.12,8,14,7154,59.2,47.8
